time	type	activeApp	leftMouseDown	leftMouseUp	rightMouseDown	rightMouseUp	mouseMoved	leftMouseDragged	rightMouseDragged	keyDown	keyUp	flagsChanged	scrollWheel
1588068340.871399	appActivated	WhatsApp	1	2	0	0	284	1	0	0	0	0	0
1588068341.804881	appActivated	Microsoft Teams	1	0	0	0	74	0	0	0	0	0	0
1588068346.392813	appActivated	WhatsApp	1	2	0	0	175	1	0	0	0	0	0
1588068445.714397	appActivated	Microsoft Teams	7	6	0	0	1812	2	0	59	59	4	59
1588068448.818953	appActivated	Adobe Illustrator 2019	0	1	0	0	71	0	0	0	0	0	0
1588068515.461171	appActivated	WhatsApp	1	1	0	0	1081	0	0	0	0	0	26
1588068518.964548	appActivated	Microsoft Teams	1	0	0	0	240	0	0	0	0	0	0
1588068523.086048	appActivated	Adobe Illustrator 2019	0	1	0	0	42	0	0	0	0	0	0
1588068526.535893	appActivated	Microsoft Teams	0	0	0	0	74	0	0	0	0	0	0
1588068533.447251	appActivated	Note	2	2	0	0	270	0	0	0	0	0	0
1588068537.305891	appActivated	WhatsApp	3	3	0	0	225	4	0	0	0	0	0
1588068539.040255	appActivated	Finder	1	1	0	0	89	0	0	0	0	0	0
1588068553.925682	appActivated	InDesign	14	14	0	0	710	46	0	2	2	4	6
1588068554.912750	appActivated	Finder	1	1	0	0	59	0	0	0	0	0	0
1588068562.586392	appActivated	InDesign	9	8	0	0	243	2	0	2	2	2	0
1588068574.092979	appActivated	Finder	6	7	0	0	586	6	0	2	2	0	0
1588068574.890220	appActivated	InDesign	2	2	0	0	40	0	0	0	0	0	0
1588068596.070413	appActivated	Adobe Illustrator 2019	9	9	0	0	503	18	0	7	7	2	241
1588068610.175755	appActivated	Safari	4	4	0	0	500	47	0	1	1	0	28
1588068635.618031	appActivated	InDesign	5	5	0	0	688	4	0	21	21	0	468
1588068639.636704	appActivated	WhatsApp	1	1	0	0	198	0	0	0	0	0	62
1588068643.990727	appActivated	Note	2	2	0	0	240	0	0	0	0	0	0
1588068651.855903	appActivated	InDesign	4	3	0	0	331	54	0	1	1	2	46
1588069168.810151	appActivated	WhatsApp	57	58	0	0	6509	111	0	829	829	30	991
1588069582.037996	appActivated	Microsoft Teams	3	3	0	0	539	1	0	24	24	2	0
1588069689.155371	appActivated	InDesign	1	1	0	0	290	0	0	0	0	0	0
1588069913.992544	appActivated	Safari	21	21	0	0	2594	291	0	154	154	12	758
1588069934.971504	appActivated	WhatsApp	5	5	0	0	1108	2	0	16	16	0	39
1588069936.763683	appActivated	InDesign	1	0	0	0	79	0	0	0	0	0	27
1588069975.467626	appActivated	Google Chrome	5	6	0	0	997	2	0	62	62	2	32
1588069976.834131	appActivated	Safari	1	1	0	0	86	1	0	0	0	0	0
1588069995.712877	appActivated	Microsoft Teams	2	2	0	0	1422	0	0	0	0	0	0
1588070099.334781	appActivated	InDesign	5	5	0	0	2011	1	0	0	0	0	0
1588070118.869840	appActivated	Microsoft Teams	1	0	0	0	138	0	0	25	25	0	0
1588070125.301935	appActivated	InDesign	2	2	0	0	367	1	0	0	0	0	0
1588070132.099594	appActivated	Safari	3	4	0	0	191	3	0	2	2	2	0
1588070155.718116	appActivated	InDesign	4	4	0	0	958	325	0	16	16	2	0
1588070228.709357	appActivated	Finder	4	4	0	0	1443	244	0	136	136	6	0
1588070229.576436	appActivated	Safari	0	0	0	0	0	0	0	0	0	0	0
1588070234.928450	appActivated	InDesign	0	0	0	0	179	0	0	0	0	0	52
1588070236.426218	appActivated	Safari	0	0	0	0	39	0	0	0	0	0	0
1588070237.595107	appActivated	InDesign	0	0	0	0	55	0	0	0	0	0	0
1588070240.009775	appActivated	Safari	0	0	0	0	43	0	0	7	7	0	0
1588070249.132992	appActivated	InDesign	3	3	0	0	375	0	0	12	12	0	0
1588070251.859276	appActivated	Safari	0	0	0	0	63	0	0	2	2	0	0
1588070257.946511	appActivated	InDesign	1	1	0	0	245	1	0	8	8	0	0
1588070259.094168	appActivated	Safari	0	0	0	0	42	0	0	0	0	0	0
1588070266.846267	appActivated	InDesign	2	2	0	0	196	0	0	11	11	0	0
1588070323.340404	appActivated	Adobe Illustrator 2019	11	11	0	0	663	81	0	99	99	2	131
1588070418.369715	appActivated	InDesign	55	55	0	0	3932	751	0	48	48	38	20
1588070427.874799	appActivated	Adobe Illustrator 2019	9	9	0	0	489	76	0	3	3	4	1
1588070437.313806	appActivated	InDesign	7	7	0	0	331	161	0	2	2	0	8
1588070440.877404	appActivated	Adobe Illustrator 2019	0	0	0	0	31	0	0	0	0	0	0
1588070449.730549	appActivated	InDesign	5	5	0	0	377	149	0	1	1	2	0
1588070458.160866	appActivated	Adobe Illustrator 2019	6	5	0	0	526	24	0	1	1	0	0
1588070493.389980	appActivated	Finder	20	20	0	0	1423	71	0	21	21	4	4
1588070497.658373	appActivated	InDesign	2	2	0	0	67	187	0	2	2	0	0
1588070667.997078	appActivated	Safari	32	33	0	0	2458	381	0	172	172	34	506
1588070682.590224	appActivated	InDesign	4	4	0	0	559	3	0	8	8	0	0
1588070687.838788	appActivated	Safari	6	6	0	0	51	1	0	0	0	0	2
1588070692.890767	appActivated	InDesign	0	0	0	0	0	0	0	0	0	0	0
1588070694.905072	appActivated	Safari	0	0	0	0	0	0	0	0	0	0	0
1588070700.841683	appActivated	InDesign	0	0	0	0	50	0	0	0	0	0	0
1588070720.192667	appActivated	WhatsApp	10	9	0	0	902	4	0	16	16	6	0
1588070728.189594	appActivated	Finder	3	4	0	0	229	1	0	0	0	0	0
1588070734.132804	appActivated	Microsoft Teams	7	7	0	0	298	9	0	3	3	0	0
1588070904.198760	appActivated	Finder	74	74	2	2	7227	1095	2	85	85	10	91
1588070909.238754	appActivated	Microsoft Teams	3	2	0	0	234	118	0	0	0	0	0
1588070919.634721	appActivated	Finder	3	4	0	0	321	47	0	0	0	0	0
1588070927.309187	appActivated	Microsoft Teams	4	3	0	0	260	67	0	4	4	2	0
1588070943.832915	willSleep	Microsoft Teams	5	6	0	0	407	27	0	13	13	8	0
1588070943.835065	screenDidSleep	Microsoft Teams	0	0	0	0	0	0	0	0	0	0	0
1588070945.085397	appActivated	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1588073087.106008	didWake	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1588073087.318857	screenDidWake	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1588073089.033636	appActivated	Microsoft Teams	0	0	0	0	0	0	0	0	0	0	0
1588073651.406636	appActivated	WhatsApp	20	20	0	0	3503	87	0	0	0	0	975
1588073654.065674	appActivated	Microsoft Teams	1	1	0	0	100	0	0	1	1	2	0
1588073758.823986	appActivated	Adobe Illustrator 2019	1	1	0	0	2136	0	0	0	0	0	0
1588073761.353717	appActivated	Finder	2	2	0	0	150	2	0	0	0	0	17
1588073762.925234	appActivated	Microsoft Teams	0	0	0	0	32	0	0	0	0	0	0
1588073769.873184	appActivated	Finder	2	2	0	0	185	1	0	0	0	0	0
1588073770.805039	appActivated	Acrobat Reader	1	1	0	0	50	1	0	0	0	0	0
1588073773.040397	appActivated	Finder	2	2	0	0	119	1	0	0	0	0	0
1588073774.057868	appActivated	Microsoft Teams	0	0	0	0	0	0	0	0	0	0	0
1588073774.692507	appActivated	Safari	0	0	0	0	0	0	0	0	0	0	0
1588073777.258001	appActivated	Google Chrome	1	1	0	0	122	1	0	0	0	0	0
1588073778.825506	appActivated	Microsoft Teams	0	0	0	0	56	0	0	0	0	0	0
1588073778.904428	appActivated	Finder	1	1	0	0	1	1	0	0	0	0	0
1588073781.257630	appActivated	Acrobat Reader	3	3	0	0	40	1	0	2	2	0	0
1588073788.758474	appActivated	Microsoft Teams	2	2	0	0	164	2	0	1	1	0	0
1588073990.106144	appActivated	Acrobat Reader	0	0	0	0	23	0	0	0	0	0	0
1588073996.373032	appActivated	Microsoft Teams	0	0	0	0	11	0	0	3	3	0	0
1588076217.737013	appActivated	Safari	5	5	0	0	613	0	0	0	0	0	0
1588076247.177374	appActivated	Microsoft Teams	3	3	0	0	534	1	0	35	35	0	418
1588077391.998349	appActivated	Finder	5	5	0	0	1214	207	0	4	4	0	0
1588077411.857478	appActivated	Microsoft Teams	0	0	0	0	77	0	0	10	10	0	0
1588077691.932009	appActivated	Finder	2	2	0	0	259	45	0	0	0	0	0
1588077714.709044	appActivated	Microsoft Teams	0	0	0	0	67	0	0	2	2	0	0
1588079580.982794	appActivated	Finder	3	3	0	0	389	2	0	0	0	0	49
1588079582.413650	appActivated	Calendario	1	1	0	0	73	0	0	0	0	0	0
1588079584.216828	appActivated	Finder	1	1	1	1	66	0	0	0	0	0	0
1588079584.754714	appActivated	Google Chrome	1	1	0	0	18	0	0	0	0	0	0
1588079585.712581	appActivated	Safari	1	1	0	0	30	0	0	0	0	0	0
1588079942.352251	appActivated	Microsoft Teams	6	6	0	0	500	3	0	0	0	0	0
1588079943.069320	appActivated	Finder	1	1	0	0	66	0	0	0	0	0	0
1588080304.498718	appActivated	Safari	1	1	0	0	295	1	0	4	4	0	0
1588081529.079244	appActivated	Microsoft Teams	7	7	0	0	1317	2	0	0	0	0	261
1588081991.747757	appActivated	Safari	0	0	0	0	67	0	0	0	0	0	0
1588082158.656907	appActivated	Microsoft Teams	2	2	0	0	265	1	0	0	0	0	0
1588082180.906316	appActivated	Preferenze di Sistema	2	2	0	0	358	1	0	10	10	0	5
1588082186.887625	appActivated	PrinterProxy	2	2	0	0	185	0	0	0	0	0	24
1588082227.899874	appActivated	Safari	1	1	0	0	219	0	0	0	0	0	0
1588082230.330733	appActivated	Photosmart 5520 series	1	1	0	0	45	0	0	0	0	0	0
1588082232.408912	appActivated	Preferenze di Sistema	1	0	0	0	185	1	0	0	0	0	0
1588082237.085263	appActivated	Photosmart 5520 series	4	5	0	0	59	0	0	0	0	0	0
1588082239.346770	appActivated	Microsoft Teams	1	1	0	0	128	1	0	0	0	0	0
1588082266.782326	appActivated	Acrobat Reader	5	5	0	0	741	3	0	45	45	2	0
1588082270.235762	appActivated	Finder	2	1	0	0	228	0	0	1	1	0	0
1588082275.040866	appActivated	Safari	1	2	0	0	239	0	0	1	1	0	0
1588082276.411123	appActivated	Microsoft Teams	1	0	0	0	59	0	0	0	0	0	0
1588082278.720182	appActivated	Finder	1	2	0	0	141	1	0	0	0	0	0
1588082280.564154	appActivated	Photosmart 5520 series	1	1	0	0	92	0	0	0	0	0	0
1588082343.455542	appActivated	Microsoft Teams	16	15	0	0	1738	134	0	18	18	0	0
1588082352.590675	appActivated	Finder	1	2	0	0	159	3	0	0	0	0	0
1588082362.167971	appActivated	Microsoft Teams	3	3	0	0	393	5	0	4	4	0	0
1588082376.868510	appActivated	Finder	1	1	0	0	553	1	0	1	1	0	4
1588082380.162735	appActivated	Anteprima	5	5	0	0	164	5	0	0	0	0	0
1588082384.586327	appActivated	Finder	1	1	0	0	139	2	0	0	0	0	2
1588082385.533148	appActivated	Microsoft Teams	0	0	0	0	8	0	0	0	0	0	0
1588082444.257852	appActivated	Finder	4	4	0	0	732	3	0	0	0	0	0
1588082446.599347	appActivated	Safari	1	1	0	0	2	0	0	0	0	0	0
1588082447.664199	appActivated	Microsoft Teams	0	0	0	0	0	0	0	0	0	0	0
1588082448.011353	appActivated	Finder	1	1	0	0	11	1	0	0	0	0	0
1588082448.237103	appActivated	Anteprima	1	1	0	0	0	0	0	0	0	0	0
1588082530.073574	appActivated	Microsoft Teams	1	0	0	0	2386	1	0	1	1	0	0
1588082829.193921	appActivated	Safari	3	4	1	1	448	61	0	0	0	0	0
1588082875.034527	appActivated	Microsoft Teams	11	11	0	0	1593	5	0	33	33	0	194
1588082893.451077	appActivated	Safari	1	1	0	0	158	116	0	0	0	0	0
1588082900.119493	appActivated	Microsoft Teams	0	0	0	0	302	0	0	0	0	0	117
1588082953.640614	appActivated	Finder	1	1	0	0	137	1	0	0	0	0	0
1588083003.463058	appActivated	Microsoft Teams	7	6	0	0	369	187	0	1	1	0	0
1588083223.929505	appActivated	Finder	16	17	0	0	2653	5	0	0	0	0	256
1588083453.948276	appActivated	Microsoft Teams	1	0	0	0	306	0	0	5	5	0	0
1588083751.366305	appActivated	Anteprima	2	3	0	0	191	0	0	0	0	0	0
1588083767.256042	appActivated	Finder	2	2	0	0	253	29	0	2	2	0	0
1588083780.829248	appActivated	Safari	1	1	0	0	146	0	0	2	2	0	0
1588087681.549423	willSleep	Safari	131	131	0	0	16391	514	0	62	62	20	3688
1588087681.566438	screenDidSleep	Safari	0	0	0	0	0	0	0	0	0	0	0
1588087682.826209	appActivated	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1588092822.865502	didWake	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1588092823.075190	screenDidWake	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1588092823.636799	appActivated	Safari	0	0	0	0	0	0	0	0	0	0	0
1588094501.731985	appActivated	Microsoft Teams	23	23	0	0	2854	4	0	30	30	4	1050
1588094504.195437	appActivated	Google Chrome	1	1	1	1	157	0	0	0	0	0	0
1588097483.909952	willSleep	Google Chrome	226	226	0	0	26387	1952	0	261	261	14	13761
1588097483.925855	screenDidSleep	Google Chrome	0	0	0	0	0	0	0	0	0	0	0
1588097485.172705	appActivated	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1588102318.620509	didWake	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1588102318.636128	screenDidWake	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1588102348.917693	screenDidSleep	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1588141603.412399	screenDidWake	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1588141605.241844	appActivated	Google Chrome	0	0	0	0	0	0	0	0	0	0	0
1588142037.400785	appActivated	Safari	24	24	0	0	2651	3	0	1	1	0	77
1588142040.091348	appActivated	Finder	1	1	0	0	180	1	0	0	0	0	0
1588142042.066831	appActivated	InDesign	1	1	0	0	99	0	0	0	0	0	0
1588142053.858147	appActivated	Finder	2	2	0	0	392	0	0	1	1	2	0
1588142055.220392	appActivated	Microsoft Teams	1	0	0	0	84	1	0	0	0	0	22
1588142114.750683	appActivated	Photosmart 5520 series	14	15	0	0	2035	4	0	0	0	0	734
1588142117.063593	appActivated	Preferenze di Sistema	2	2	0	0	142	2	0	0	0	0	0
1588142118.027051	appActivated	Microsoft Teams	1	1	0	0	61	1	0	0	0	0	0
1588142121.297717	appActivated	Finder	2	2	0	0	151	1	0	0	0	0	0
1588142130.258275	appActivated	Microsoft Teams	4	3	0	0	135	112	0	8	8	2	0
1588142132.211213	appActivated	Finder	1	2	0	0	135	17	0	0	0	0	0
1588142139.684121	appActivated	Safari	6	6	0	0	331	158	0	0	0	0	0
1588142143.384761	appActivated	Microsoft Teams	2	2	0	0	164	1	0	0	0	0	0
1588142145.767855	appActivated	Finder	2	2	0	0	158	23	0	0	0	0	0
1588142154.696798	appActivated	Photosmart 5520 series	3	3	0	0	249	1	0	7	7	6	0
1588142155.758922	appActivated	Finder	0	0	0	0	0	0	0	1	1	2	0
1588142158.389952	appActivated	Note	1	1	0	0	159	0	0	0	0	0	0
1588142159.649112	appActivated	Finder	0	0	0	0	34	0	0	1	0	1	0
1588142160.800566	appActivated	Microsoft Teams	1	0	0	0	66	0	0	0	1	1	0
1588142162.921531	appActivated	Adobe Illustrator 2019	1	2	0	0	74	24	0	0	0	1	0
1588142167.501721	appActivated	Microsoft Teams	2	2	0	0	222	1	0	1	1	2	0
1588142167.508048	appActivated	Acrobat Reader	0	0	0	0	0	0	0	0	0	0	0
1588142167.884222	appActivated	Microsoft Teams	0	0	0	0	0	0	0	1	0	0	0
1588142170.154449	appActivated	Google Chrome	1	1	0	0	105	0	0	0	1	3	0
1588142179.413066	appActivated	Microsoft Teams	6	6	0	0	420	192	0	0	0	0	0
1588142186.309405	appActivated	Safari	2	2	1	1	295	106	0	0	0	0	0
1588142205.005071	appActivated	Microsoft Teams	3	3	0	0	464	27	0	15	15	0	0
1588142212.902078	appActivated	Safari	1	1	0	0	168	0	0	0	0	0	57
1588142368.660407	appActivated	Microsoft Teams	5	5	0	0	372	2	0	3	3	0	0
1588142371.013300	appActivated	Finder	1	1	0	0	141	1	0	0	0	0	42
1588142374.562646	appActivated	Safari	0	0	0	0	88	0	0	2	2	0	0
1588142384.711572	appActivated	Microsoft Teams	0	0	0	0	0	0	0	0	0	0	0
1588142388.562693	appActivated	Safari	0	0	0	0	57	0	0	0	0	0	94
1588142410.031930	appActivated	Microsoft Teams	0	0	0	0	0	0	0	0	0	0	0
1588142415.366142	appActivated	Safari	0	0	0	0	120	0	0	0	0	0	154
1588142427.495716	appActivated	Microsoft Teams	0	0	0	0	78	0	0	0	0	0	0
1588142435.028745	appActivated	Safari	2	2	0	0	201	2	0	0	0	0	108
1588142470.559794	appActivated	Microsoft Teams	0	0	0	0	0	0	0	0	0	0	0
1588142477.061111	appActivated	Safari	0	0	0	0	140	0	0	0	0	0	242
1588142532.716583	appActivated	Microsoft Teams	0	0	0	0	3	0	0	0	0	0	0
1588142537.594202	appActivated	Safari	0	0	0	0	284	0	0	0	0	0	0
1588142540.476426	appActivated	Microsoft Teams	2	2	0	0	112	0	0	0	0	0	0
1588144000.183051	appActivated	Finder	22	22	0	0	5779	8	0	40	40	0	39
1588144001.299902	appActivated	Safari	0	0	0	0	19	0	0	0	0	0	0
1588144005.549300	appActivated	Microsoft Teams	2	2	0	0	202	1	0	0	0	0	0
1588144153.925193	appActivated	Safari	14	14	0	0	2092	4	0	7	7	0	0
1588144156.588568	appActivated	Microsoft Teams	1	1	0	0	83	0	0	0	0	0	0
1588144497.671436	appActivated	Safari	8	8	0	0	1994	5	0	0	0	0	98
1588144504.965010	appActivated	Microsoft Teams	4	4	0	0	365	2	0	0	0	0	0
1588144507.613231	appActivated	Safari	0	0	0	0	30	0	0	0	0	0	0
1588144526.198808	appActivated	Acrobat Reader	2	2	0	0	691	0	0	0	0	2	299
1588144528.431276	appActivated	Safari	1	0	0	0	165	0	0	0	0	0	0
1588144541.981328	appActivated	Microsoft Teams	4	5	0	0	567	2	0	0	0	2	0
1588144544.554872	appActivated	Finder	1	1	0	0	79	0	0	0	0	0	0
1588144622.879057	appActivated	Microsoft Teams	12	12	0	0	3075	61	0	13	13	0	89
1588144623.511754	appActivated	Google Chrome	0	0	0	0	0	0	0	0	0	0	0
1588144625.679611	appActivated	Safari	0	0	0	0	70	0	0	0	0	0	0
1588144627.417350	appActivated	Microsoft Teams	0	0	0	0	26	0	0	0	0	0	0
1588144628.237640	appActivated	Finder	1	1	0	0	54	0	0	0	0	0	0
1588144629.032063	appActivated	Safari	0	0	0	0	11	0	0	0	0	0	0
1588144637.833864	appActivated	Acrobat Reader	3	3	0	0	319	1	0	0	0	0	0
1588144643.276772	appActivated	Safari	3	2	0	0	283	0	0	0	0	0	0
1588144657.889867	appActivated	Microsoft Teams	1	2	0	0	311	0	0	0	0	0	0
1588144658.183451	appActivated	Finder	1	1	0	0	6	0	0	0	0	0	0
1588144665.199043	appActivated	Safari	1	1	0	0	80	1	0	9	9	0	0
1588144669.114353	appActivated	Microsoft Teams	1	1	0	0	73	0	0	0	0	0	0
1588144669.349704	appActivated	Finder	1	1	0	0	19	1	0	0	0	0	0
1588144675.181607	appActivated	Safari	1	1	0	0	57	1	0	8	8	0	0
1588144675.963522	appActivated	Microsoft Teams	0	0	0	0	32	0	0	0	0	0	0
1588144676.475113	appActivated	Finder	1	0	0	0	49	1	0	0	0	0	0
1588144677.729857	appActivated	Safari	0	1	0	0	9	25	0	0	0	0	0
1588144679.463323	appActivated	Microsoft Teams	0	0	0	0	0	0	0	0	0	0	0
1588144680.863583	appActivated	Safari	0	0	0	0	10	0	0	0	0	0	0
1588144750.240147	appActivated	Microsoft Teams	8	8	0	0	680	176	0	198	198	12	0
1588144773.610346	appActivated	Safari	3	3	0	0	800	1	0	2	2	2	0
1588144779.278418	appActivated	Microsoft Teams	0	0	0	0	141	0	0	0	0	0	2
1588144786.731461	appActivated	Safari	0	0	0	0	320	0	0	5	5	2	0
1588144789.698530	appActivated	Microsoft Teams	3	3	0	0	61	1	0	6	6	0	0
1588144805.332670	appActivated	Safari	2	2	0	0	599	0	0	3	3	2	258
1588144811.081682	appActivated	Microsoft Teams	4	4	0	0	243	0	0	0	0	0	0
1588144811.796915	appActivated	Finder	1	1	0	0	76	0	0	0	0	0	0
1588145047.974844	appActivated	Microsoft Teams	3	3	0	0	483	1	0	10	10	0	135
1588145072.683140	appActivated	Safari	0	0	0	0	447	0	0	0	0	0	88
1588145079.196718	appActivated	Microsoft Teams	2	2	0	0	180	1	0	0	0	0	0
1588145083.128720	appActivated	Finder	2	2	0	0	238	2	0	1	1	0	0
1588145091.825273	appActivated	Safari	7	7	0	0	448	2	0	0	0	0	29
1588145096.960254	appActivated	Microsoft Teams	1	1	0	0	278	0	0	0	0	0	0
1588145097.776360	appActivated	Finder	1	1	0	0	54	0	0	0	0	0	0
1588145098.452328	appActivated	Safari	2	2	0	0	13	0	0	0	0	0	0
1588145114.575013	appActivated	Microsoft Teams	14	14	0	0	704	3	0	0	0	0	53
1588145115.129834	appActivated	Finder	1	1	0	0	54	0	0	0	0	0	0
1588145115.340178	appActivated	Safari	1	1	0	0	0	0	0	0	0	0	0
1588145270.675429	appActivated	Microsoft Teams	58	58	0	0	2352	1075	0	0	0	0	572
1588145271.331336	appActivated	Finder	1	1	0	0	64	1	0	0	0	0	0
1588145271.986240	appActivated	Safari	2	2	0	0	14	0	0	0	0	0	0
1588145285.649888	appActivated	Microsoft Teams	4	4	0	0	352	135	0	0	0	0	313
1588145286.275911	appActivated	Finder	1	1	0	0	50	1	0	0	0	0	0
1588145286.926057	appActivated	Safari	2	2	0	0	19	1	0	0	0	0	0
1588145312.124969	appActivated	Microsoft Teams	0	0	0	0	86	0	0	0	0	0	469
1588145312.727000	appActivated	Safari	0	0	0	0	0	0	0	0	0	0	0
1588145329.536822	appActivated	Microsoft Teams	6	6	0	0	291	2	0	0	0	0	357
1588145330.262614	appActivated	Finder	1	1	0	0	61	1	0	0	0	0	0
1588145331.296603	appActivated	Safari	3	3	0	0	22	1	0	0	0	0	0
1588145347.976917	appActivated	Microsoft Teams	4	4	0	0	1337	3	0	0	0	0	0
1588145354.488729	appActivated	Safari	1	1	0	0	177	0	0	0	0	0	84
1588145361.979126	appActivated	Microsoft Teams	1	1	0	0	330	0	0	7	7	0	0
1588145363.332806	appActivated	Google Chrome	1	1	0	0	106	0	0	0	0	0	0
1588145394.911996	appActivated	Safari	16	16	0	0	1415	4	0	1	1	2	0
1588145798.263809	appActivated	Microsoft Teams	14	13	0	0	1649	1	0	406	406	4	44
1588145898.103597	appActivated	Safari	4	5	0	0	800	2	0	117	117	8	0
1588146220.839111	appActivated	Microsoft Teams	10	10	0	0	2183	6	0	345	345	22	0
1588146237.492363	appActivated	Safari	5	5	0	0	578	2	0	7	7	0	155
1588146347.666026	appActivated	Google Chrome	6	6	0	0	1257	1	0	137	137	112	0
1588146349.281594	appActivated	Microsoft Teams	0	0	0	0	0	0	0	0	0	0	0
1588146361.797197	appActivated	Safari	0	0	0	0	68	0	0	0	0	0	239
1588146402.051848	appActivated	Microsoft Teams	0	0	0	0	283	0	0	0	0	0	0
1588146419.774236	appActivated	Safari	0	0	0	0	24	0	0	0	0	0	165
1588146504.509539	appActivated	Google Chrome	1	1	0	0	159	0	0	101	101	2	0
1588146505.676139	appActivated	Microsoft Teams	0	0	0	0	4	0	0	0	0	0	0
1588146509.870206	appActivated	Safari	1	1	0	0	137	0	0	0	0	0	48
1588146511.249995	appActivated	Microsoft Teams	0	0	0	0	95	0	0	0	0	0	0
1588146527.244358	appActivated	Safari	4	4	0	0	372	1	0	0	0	0	0
1588146528.279419	appActivated	Microsoft Teams	0	0	0	0	27	0	0	0	0	0	0
1588146742.513509	appActivated	Safari	4	4	2	2	607	73	0	0	0	0	0
1588146743.565834	appActivated	Microsoft Teams	0	0	0	0	74	0	0	0	0	0	0
1588146745.111561	appActivated	Safari	1	1	0	0	98	0	0	0	0	0	0
1588146828.775771	appActivated	Microsoft Teams	3	3	0	0	199	1	0	131	131	6	0
1588146837.339801	appActivated	Safari	1	1	0	0	109	0	0	0	0	0	0
1588146851.736705	appActivated	Microsoft Teams	3	3	0	0	225	1	0	16	16	2	0
1588146880.238514	appActivated	Safari	0	0	0	0	69	0	0	0	0	0	0
1588146893.722387	appActivated	Microsoft Teams	3	3	0	0	34	0	0	27	27	2	0
1588146926.703493	appActivated	Safari	0	0	0	0	81	0	0	0	0	0	0
1588146946.608881	appActivated	Microsoft Teams	2	2	0	0	111	1	0	47	47	0	0
1588146952.656189	appActivated	Safari	0	0	0	0	16	0	0	0	0	0	0
1588146960.368438	appActivated	Microsoft Teams	1	1	0	0	141	1	0	11	11	0	0
1588146966.445786	appActivated	Safari	0	0	0	0	55	0	0	0	0	0	0
1588146968.768378	appActivated	Microsoft Teams	0	0	0	0	0	0	0	0	0	0	0
1588146971.696941	appActivated	Safari	0	0	0	0	0	0	0	0	0	0	0
1588146973.516676	appActivated	Microsoft Teams	0	0	0	0	0	0	0	0	0	0	0
1588146993.193493	appActivated	Safari	0	0	0	0	0	0	0	0	0	0	0
1588146995.155335	appActivated	Microsoft Teams	0	0	0	0	0	0	0	0	0	0	0
1588147282.482346	appActivated	Safari	1	1	0	0	637	147	0	0	0	0	0
1588147299.814974	appActivated	Microsoft Teams	11	10	0	0	470	528	0	1	1	0	0
1588147301.658535	appActivated	Safari	1	1	0	0	128	0	0	0	0	0	0
1588147320.942394	appActivated	Microsoft Teams	1	1	0	0	133	0	0	10	10	0	0
1588147325.470309	appActivated	Safari	1	1	0	0	112	1	0	1	1	2	0
1588147327.394215	appActivated	Microsoft Teams	1	1	0	0	17	0	0	2	2	2	0
1588147636.777021	appActivated	Safari	3	3	0	0	476	1	0	0	0	0	0
1588147675.503786	appActivated	Microsoft Teams	1	1	0	0	306	0	0	115	115	4	0
1588147680.213764	appActivated	Safari	2	2	0	0	277	1	0	0	0	0	0
1588147684.245740	appActivated	Microsoft Teams	2	2	0	0	156	58	0	1	1	2	0
1588147710.362928	appActivated	Safari	13	13	0	0	1104	4	0	16	16	8	0
1588147716.755679	appActivated	Microsoft Teams	3	3	0	0	146	0	0	18	18	0	0
1588147728.209797	appActivated	Safari	2	2	0	0	107	0	0	30	30	0	0
1588147831.064270	appActivated	Microsoft Teams	13	13	0	0	1494	173	0	203	203	14	0
1588147846.148860	appActivated	Safari	2	2	0	0	204	123	0	23	23	4	0
1588147850.289125	appActivated	Microsoft Teams	2	2	0	0	75	0	0	4	4	2	0
1588147855.473359	appActivated	Safari	1	1	0	0	41	0	0	0	0	0	0
1588147857.235394	appActivated	Microsoft Teams	1	1	0	0	53	0	0	0	0	0	0
1588147883.115585	appActivated	Safari	6	7	0	0	402	1	0	0	0	0	0
1588148701.869853	appActivated	Microsoft Teams	29	29	0	0	4970	68	0	1167	1167	24	0
1588148714.410846	appActivated	Safari	2	1	0	0	228	0	0	41	41	2	0
1588149706.306958	appActivated	Microsoft Teams	31	32	0	0	4188	14	0	1297	1297	48	0
1588149706.899792	appActivated	Safari	0	0	0	0	25	0	0	0	0	0	0
1588149707.867875	appActivated	Microsoft Teams	1	1	0	0	105	1	0	0	0	0	0
1588149827.736275	appActivated	Safari	8	7	0	0	472	2	0	0	0	0	155
1588150885.812069	appActivated	Microsoft Teams	20	21	0	0	2084	456	0	242	242	8	71
1588150916.142930	appActivated	Safari	2	1	0	0	520	57	0	1	1	2	202
1588150924.980524	appActivated	Microsoft Teams	2	3	0	0	312	0	0	2	2	2	0
1588150925.596082	appActivated	Safari	0	0	0	0	24	0	0	0	0	0	0
